MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,P_0,P_1,P_2,P_4,P_5,P_6,P_8,P_9,P_10,P_11,P_12,P_3,P_7
"70670","721301",МОДРИЦА,MODRICA,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,7.29,17.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.14,0.00
"70670","721549",СУШИЦА,SUŠICA,КРУШЕВАЦ,KRUŠEVAC,0.49,8.31,91.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","720038",ПРЕДОЛЕ,PREDOLE,КРАЉЕВО,KRALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71242","745871",ПАКОВРАЋЕ,PAKOVRAĆE,ЧАЧАК,ČAČAK,0.43,0.43,39.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.22,0.00
"70742","725943",ДУЧАЛОВИЋИ,DUČALOVIĆI,ЛУЧАНИ,LUČANI,5.45,5.45,1.82,32.73,50.91,0.00,0.00,0.00,0.00,0.00,0.00,3.64,0.00
"71242","745855",ОВЧАР БАЊА,OVČAR BANJA,ЧАЧАК,ČAČAK,0.00,0.00,0.00,22.85,18.55,55.91,0.00,0.00,0.00,0.00,0.00,2.69,0.00
"71315","729566",СУПОВАЦ,SUPOVAC,ЦРВЕНИ КРСТ,CRVENI KRST,0.00,3.09,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.59,0.00
"70017","700509",РОКЦИ,ROKCI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700355",ЛЕСЕНОВЦИ,LESENOVCI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,42.86,57.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70262","705381",КАЧАПОР,KAČAPOR,БЛАЦЕ,BLACE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","739928",ПРАЉА,PRALJA,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","720135",РУДЊАК,RUDNJAK,КРАЉЕВО,KRALJEVO,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70025","700797",ГЛОГОВИЦА,GLOGOVICA,АЛЕКСИНАЦ,ALEKSINAC,0.00,4.17,4.17,1.04,0.00,11.46,0.00,0.00,0.00,0.00,0.00,79.17,0.00
"70602","717398",ГОРЊА СОКОЛОВИЦА,GORNJA SOKOLOVICA,КЊАЖЕВАЦ,KNJAŽEVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70025","700924",ДОЊА ПЕШЧАНИЦА,DONJA PEŠČANICA,АЛЕКСИНАЦ,ALEKSINAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71064","738913",ЛОЗАН,LOZAN,СВРЉИГ,SVRLJIG,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71315","729612",ЧАМУРЛИЈА,ČAMURLIJA,ЦРВЕНИ КРСТ,CRVENI KRST,0.00,0.00,0.00,2.75,63.57,0.00,1.72,0.00,0.00,0.00,0.00,7.90,24.05
"70602","717932",СТАЊИНАЦ,STANJINAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700410",ПАРЧИН,PARČIN,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,6.67,6.67,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
"70653","719773",ЛОЗНО,LOZNO,КРАЉЕВО,KRALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70823","727822",БРЕСТ,BREST,МЕРОШИНА,MEROŠINA,0.00,0.00,47.21,11.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.12,0.00
"71072","740012",СТРАЈИНИЋЕ,STRAJINIĆE,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737003",БРВЕНИЦА,BRVENICA,РАШКА,RAŠKA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","734888",МЕЂАНИ,MEĐANI,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700363",ЛЕСКОВИЦА,LESKOVICA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,24.39,75.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70866","729710",БУРАЂА,BURAĐA,НОВА ВАРОШ,NOVA VAROŠ,2.35,2.94,21.76,15.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.65,0.00
"71145","741604",ДУБОКО,DUBOKO,УЖИЦЕ,UŽICE,2.35,0.00,2.94,28.82,41.76,0.59,0.00,0.00,0.00,0.00,0.00,2.94,20.59
"70025","700878",ГРЕДЕТИН,GREDETIN,АЛЕКСИНАЦ,ALEKSINAC,21.82,38.18,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70343","707066",БРУС,BRUS,БРУС,BRUS,0.00,0.00,0.00,1.46,0.24,0.42,58.32,29.09,0.00,0.00,0.00,0.03,10.43
"70980","734837",КОШЕВИНЕ,KOŠEVINE,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,8.66,0.00,45.89,6.93,0.00,0.00,0.00,0.00,0.00,0.00,38.53
"71307","729442",ПАСЈАЧА,PASJAČA,ПАНТЕЛЕЈ,PANTELEJ,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71323","729558",СУВИ ДО,SUVI DO,ПАЛИЛУЛА (НИШ),PALILULA (NIŠ),0.00,0.00,0.00,0.00,18.93,2.91,40.78,30.58,0.00,0.00,0.00,0.00,6.80
"70084","703265",ЛАНИШТЕ,LANIŠTE,БЕЛА ПАЛАНКА,BELA PALANKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70971","734292",СОЧИЦЕ,SOČICE,ПРИБОЈ,PRIBOJ,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700380",МРМОШ,MRMOŠ,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.60,7.19,92.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","720739",ВЕЛИКИ ШИЉЕГОВАЦ,VELIKI ŠILJEGOVAC,КРУШЕВАЦ,KRUŠEVAC,1.41,14.72,30.00,25.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.83,0.00
"70980","735213",ЧАДИЊЕ,ČADINJE,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,2.27,0.00,95.45,0.00,0.00,0.00,0.00,0.00,0.00,2.27,0.00
"71315","728985",ВРТИШТЕ,VRTIŠTE,ЦРВЕНИ КРСТ,CRVENI KRST,0.00,0.00,0.19,27.92,4.02,16.06,27.15,0.00,0.00,0.00,0.00,17.02,7.65
"70262","705527",ПРИДВОРИЦА,PRIDVORICA,БЛАЦЕ,BLACE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70971","734217",ПЛАШЋЕ,PLAŠĆE,ПРИБОЈ,PRIBOJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70564","716103",ДЕВИЋИ,DEVIĆI,ИВАЊИЦА,IVANJICA,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737224",КУРИЋИ,KURIĆI,РАШКА,RAŠKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","740047",СУГУБИНЕ,SUGUBINE,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","736899",БЕЛА СТЕНА,BELA STENA,РАШКА,RAŠKA,19.07,4.65,46.98,7.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.86,0.00
"70998","735876",ЈУГОВАЦ,JUGOVAC,ПРОКУПЉЕ,PROKUPLJE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71285","729370",НИШКА БАЊА,NIŠKA BANJA,НИШКА БАЊА,NIŠKA BANJA,0.00,0.00,0.00,1.18,9.05,7.87,75.22,0.00,0.00,0.00,0.00,0.00,6.69
"70998","735957",КРЊИ ГРАД,KRNJI GRAD,ПРОКУПЉЕ,PROKUPLJE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737518",ТРНАВА,TRNAVA,РАШКА,RAŠKA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","721212",МАЛА ВРБНИЦА,MALA VRBNICA,КРУШЕВАЦ,KRUŠEVAC,0.00,3.57,96.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","720631",БОЈИНЦЕ,BOJINCE,КРУШЕВАЦ,KRUŠEVAC,25.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717908",СВРЉИШКА ТОПЛА,SVRLJIŠKA TOPLA,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,22.48,77.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70025","701254",РСОВАЦ,RSOVAC,АЛЕКСИНАЦ,ALEKSINAC,2.88,97.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","719358",БОЈАНИЋИ,BOJANIĆI,КРАЉЕВО,KRALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70564","716219",КОВИЉЕ,KOVILJE,ИВАЊИЦА,IVANJICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70866","729655",АКМАЧИЋИ,AKMAČIĆI,НОВА ВАРОШ,NOVA VAROŠ,2.70,37.84,59.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","735477",ВЕЛИКА ПЛАНА,VELIKA PLANA,ПРОКУПЉЕ,PROKUPLJE,36.83,63.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71307","729396",ОРЕОВАЦ,OREOVAC,ПАНТЕЛЕЈ,PANTELEJ,0.00,27.08,72.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","740241",ШТАВАЉ,ŠTAVALJ,СЈЕНИЦА,SJENICA,0.00,30.05,9.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.10,0.00
"70343","707236",ДУПЦИ,DUPCI,БРУС,BRUS,21.43,64.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70025","701297",СТАНЦИ,STANCI,АЛЕКСИНАЦ,ALEKSINAC,11.11,88.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700134",ВРБНИЦА,VRBNICA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,9.92,79.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.69,0.00
"70670","721565",ТРЕБОТИН,TREBOTIN,КРУШЕВАЦ,KRUŠEVAC,0.33,6.72,30.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.79,0.00
"71064","739138",ШЉИВОВИК,ŠLJIVOVIK,СВРЉИГ,SVRLJIG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717711",МИЉКОВАЦ,MILJKOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737305",НОСОЉИН,NOSOLJIN,РАШКА,RAŠKA,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","735973",МАЂЕРЕ,MAĐERE,ПРОКУПЉЕ,PROKUPLJE,31.82,68.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","735914",КОНЧИЋ,KONČIĆ,ПРОКУПЉЕ,PROKUPLJE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","736279",РЕСИНАЦ,RESINAC,ПРОКУПЉЕ,PROKUPLJE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70262","705250",ВРБОВАЦ,VRBOVAC,БЛАЦЕ,BLACE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70343","707368",КОВИОЦИ,KOVIOCI,БРУС,BRUS,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70564","716316",МЕДОВИНЕ,MEDOVINE,ИВАЊИЦА,IVANJICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70084","703303",МИРАНОВАЧКА КУЛА,MIRANOVAČKA KULA,БЕЛА ПАЛАНКА,BELA PALANKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71170","742686",БУЧЈЕ,BUČJE,ТРСТЕНИК,TRSTENIK,0.00,94.89,5.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717754",ОРЕШАЦ,OREŠAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,8.33,41.67,29.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.83,0.00
"70343","707562",ТРШАНОВЦИ,TRŠANOVCI,БРУС,BRUS,0.00,0.00,2.35,17.65,70.59,0.00,0.00,0.00,0.00,0.00,0.00,8.24,1.18
"70670","720704",ВЕЛИКА ЛОМНИЦА,VELIKA LOMNICA,КРУШЕВАЦ,KRUŠEVAC,0.00,1.65,33.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.13,0.00
"70670","720941",ЖАБАРЕ,ŽABARE,КРУШЕВАЦ,KRUŠEVAC,0.00,1.37,21.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.71,0.00
"71072","739910",ПОНОРАЦ,PONORAC,СЈЕНИЦА,SJENICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71285","729191",ЈЕЛАШНИЦА,JELAŠNICA,НИШКА БАЊА,NIŠKA BANJA,0.00,4.02,0.95,62.88,18.68,0.00,0.00,0.00,0.00,0.00,0.00,13.48,0.00
"70262","705543",СИБНИЦА,SIBNICA,БЛАЦЕ,BLACE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70343","707210",ДРЕНОВА,DRENOVA,БРУС,BRUS,50.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
"70084","703133",ДОЛАЦ (НАСЕЉЕ),DOLAC (NASELJE),БЕЛА ПАЛАНКА,BELA PALANKA,0.00,10.00,62.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.08,0.00
"71021","737470",СЕБИМИЉЕ,SEBIMILJE,РАШКА,RAŠKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737178",КОПАОНИК,KOPAONIK,РАШКА,RAŠKA,0.00,2.88,9.35,0.00,0.00,0.00,0.00,38.37,33.33,0.00,0.00,16.07,0.00
"70980","734772",КАШИЦЕ,KAŠICE,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","739235",БОЖОВ ПОТОК,BOŽOV POTOK,СЈЕНИЦА,SJENICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71307","728977",ВРЕЛО,VRELO,ПАНТЕЛЕЈ,PANTELEJ,4.44,0.00,95.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730491",КУЗМИЧЕВО,KUZMIČEVO,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70262","705454",МУЗАЋЕ,MUZAĆE,БЛАЦЕ,BLACE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","739316",ВЕСКОВИЋЕ,VESKOVIĆE,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71323","728004",МРАМОР,MRAMOR,ПАЛИЛУЛА (НИШ),PALILULA (NIŠ),0.00,0.00,0.00,48.03,5.38,42.65,0.00,0.00,0.00,0.00,0.00,0.00,3.94
"70904","731307",БОШЊАНЕ,BOŠNJANE,ПАРАЋИН,PARAĆIN,0.00,0.98,20.59,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.42,0.00
"71145","741647",КАМЕНИЦА,KAMENICA,УЖИЦЕ,UŽICE,1.72,60.34,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.24,0.00
"70971","734250",ПРИБОЈСКЕ ЧЕЛИЦЕ,PRIBOJSKE ČELICE,ПРИБОЈ,PRIBOJ,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70866","729868",МИШЕВИЋИ,MIŠEVIĆI,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71315","729167",ДОЊИ КОМРЕН,DONJI KOMREN,ЦРВЕНИ КРСТ,CRVENI KRST,0.00,0.00,0.00,12.87,0.00,7.95,34.41,0.98,0.00,0.00,0.00,0.00,43.79
"71021","737127",ЗАРЕВО,ZAREVO,РАШКА,RAŠKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","718025",ЋУШТИЦА,ĆUŠTICA,КЊАЖЕВАЦ,KNJAŽEVAC,2.70,24.32,0.00,0.00,0.00,72.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71072","740209",ЧЕДОВО,ČEDOVO,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71323","729159",ДОЊЕ МЕЂУРОВО,DONJE MEĐUROVO,ПАЛИЛУЛА (НИШ),PALILULA (NIŠ),0.00,0.00,0.15,32.96,6.01,1.78,21.23,21.01,0.00,0.00,0.00,5.20,11.66
"71307","792012",НИШ (ПАНТЕЛЕЈ),NIŠ (PANTELEJ),ПАНТЕЛЕЈ,PANTELEJ,0.00,0.00,0.00,0.00,0.06,1.55,10.99,72.91,12.63,0.00,0.00,0.00,1.86
"70084","703214",КОЗЈА,KOZJA,БЕЛА ПАЛАНКА,BELA PALANKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717444",ДЕЈАНОВАЦ,DEJANOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70041","701645",БОГОЈЕВИЋИ,BOGOJEVIĆI,АРИЉЕ,ARILJE,0.97,11.00,3.24,33.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.13,0.00
"70742","725994",КОТРАЖА,KOTRAŽA,ЛУЧАНИ,LUČANI,7.04,4.58,0.70,53.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.15,0.00
"70378","709336",ЦЕРНИЦА,CERNICA,ВАРВАРИН,VARVARIN,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700495",РОГАВЧИНА,ROGAVČINA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","735108",СЕДОБРО,SEDOBRO,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,7.50,42.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.50,0.00
"70564","716022",ВАСИЉЕВИЋИ,VASILJEVIĆI,ИВАЊИЦА,IVANJICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70343","707457",ОСРЕЦИ,OSRECI,БРУС,BRUS,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","719315",БАПСКО ПОЉЕ,BAPSKO POLJE,КРАЉЕВО,KRALJEVO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
"71242","745952",РАЈАЦ,RAJAC,ЧАЧАК,ČAČAK,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","719838",МЕЉАНИЦА,MELJANICA,КРАЉЕВО,KRALJEVO,22.22,0.00,77.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717274",ВАЛЕВАЦ,VALEVAC,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,8.41,30.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.06,0.00
"71030","737674",КАЛУДРА,KALUDRA,РЕКОВАЦ,REKOVAC,16.67,83.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70955","733547",СВРАЧКОВО,SVRAČKOVO,ПОЖЕГА,POŽEGA,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71064","738859",ЂУРИНАЦ,ĐURINAC,СВРЉИГ,SVRLJIG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71242","745839",МРЧАЈЕВЦИ,MRČAJEVCI,ЧАЧАК,ČAČAK,2.19,1.93,7.47,10.43,11.78,15.58,0.00,0.00,0.00,0.00,0.00,15.78,34.84
"70971","734098",ЗАГРАДИНА,ZAGRADINA,ПРИБОЈ,PRIBOJ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71145","741639",ЗЛАКУСА,ZLAKUSA,УЖИЦЕ,UŽICE,0.00,1.89,7.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.57,0.00
"70653","720259",ТРГОВИШТЕ,TRGOVIŠTE,КРАЉЕВО,KRALJEVO,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71170","742724",ГОРЊА ОМАШНИЦА,GORNJA OMAŠNICA,ТРСТЕНИК,TRSTENIK,38.06,22.14,39.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","721310",МУДРАКОВАЦ,MUDRAKOVAC,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,0.00,1.21,0.50,16.70,56.73,0.00,0.00,0.00,0.00,5.25,19.62
"70025","700703",БРАДАРАЦ,BRADARAC,АЛЕКСИНАЦ,ALEKSINAC,1.46,40.98,57.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717827",ПОНОР,PONOR,КЊАЖЕВАЦ,KNJAŽEVAC,9.09,18.18,72.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70262","705276",ГОРЊА ЈОШАНИЦА,GORNJA JOŠANICA,БЛАЦЕ,BLACE,51.79,48.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","736945",БИНИЋЕ,BINIĆE,РАШКА,RAŠKA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71064","739014",ПЕРИШ,PERIŠ,СВРЉИГ,SVRLJIG,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70564","716308",МАСКОВА,MASKOVA,ИВАЊИЦА,IVANJICA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70866","729965",ТРУДОВО,TRUDOVO,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71170","743062",РИЂЕВШТИЦА,RIĐEVŠTICA,ТРСТЕНИК,TRSTENIK,24.40,75.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70670","721514",СТАНЦИ,STANCI,КРУШЕВАЦ,KRUŠEVAC,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70564","716324",МЕЂУРЕЧЈЕ,MEĐUREČJE,ИВАЊИЦА,IVANJICA,0.00,0.71,7.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.20,0.00
"70980","734659",ЗАЛУГ,ZALUG,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,12.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.77,0.00
"70653","719897",МИЛОЧАЈ,MILOČAJ,КРАЉЕВО,KRALJEVO,0.00,26.42,3.77,13.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.60,0.00
"70653","719927",МРСАЋ,MRSAĆ,КРАЉЕВО,KRALJEVO,0.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00
"70602","717487",ДОЊЕ ЗУНИЧЕ,DONJE ZUNIČE,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
"70866","729795",ДРАГЛИЦА,DRAGLICA,НОВА ВАРОШ,NOVA VAROŠ,66.07,33.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71196","744263",МОЈСИЊЕ,MOJSINJE,ЋИЋЕВАЦ,ĆIĆEVAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
