MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,TT_car_min,Acc_Name,Decl/Grow,Acc_Key
"70564","716294",МАНА,MANA,ИВАЊИЦА,IVANJICA,10.24,Accessible areas with population decline,Population decline,"2"
"70025","700622",АЛЕКСИНАЧКИ БУЈМИР,ALEKSINAČKI BUJMIR,АЛЕКСИНАЦ,ALEKSINAC,5.83,Accessible areas with population decline,Population decline,"2"
"70670","721140",ЛИПОВАЦ,LIPOVAC,КРУШЕВАЦ,KRUŠEVAC,6.82,Accessible areas with population growth,Population growth,"1"
"71064","738824",ДАВИДОВАЦ,DAVIDOVAC,СВРЉИГ,SVRLJIG,28.64,Inaccessible areas with population decline,Population decline,"4"
"70025","701386",ЧУКУРОВАЦ,ČUKUROVAC,АЛЕКСИНАЦ,ALEKSINAC,23.84,Inaccessible areas with population decline,Population decline,"4"
"70670","721492",СРНДАЉЕ,SRNDALJE,КРУШЕВАЦ,KRUŠEVAC,51.05,Inaccessible areas with population decline,Population decline,"4"
"71307","729604",ЦЕРЈЕ,CERJE,ПАНТЕЛЕЈ,PANTELEJ,30.25,Inaccessible areas with population growth,Population growth,"3"
"70025","701149",ЉУПТЕН,LJUPTEN,АЛЕКСИНАЦ,ALEKSINAC,32.47,Inaccessible areas with population decline,Population decline,"4"
"70564","716243",КОСОВИЦА,KOSOVICA,ИВАЊИЦА,IVANJICA,30.54,Inaccessible areas with population decline,Population decline,"4"
"70998","735558",ГОРЊА БРЕСНИЦА,GORNJA BRESNICA,ПРОКУПЉЕ,PROKUPLJE,28.54,Inaccessible areas with population decline,Population decline,"4"
"70874","730815",РАДАЉИЦА,RADALJICA,НОВИ ПАЗАР,NOVI PAZAR,44.44,Inaccessible areas with population growth,Population growth,"3"
"70874","730327",ДРАМИЋЕ,DRAMIĆE,НОВИ ПАЗАР,NOVI PAZAR,31.40,Inaccessible areas with population growth,Population growth,"3"
"70980","735035",ПОТКРШ,POTKRŠ,ПРИЈЕПОЉЕ,PRIJEPOLJE,30.44,Inaccessible areas with population decline,Population decline,"4"
"70980","734608",ДУШМАНИЋИ,DUŠMANIĆI,ПРИЈЕПОЉЕ,PRIJEPOLJE,8.10,Accessible areas with population decline,Population decline,"2"
"70025","700762",ВУКАЊА,VUKANJA,АЛЕКСИНАЦ,ALEKSINAC,37.66,Inaccessible areas with population decline,Population decline,"4"
"70564","716197",КЛЕКОВА,KLEKOVA,ИВАЊИЦА,IVANJICA,44.41,Inaccessible areas with population decline,Population decline,"4"
"70602","717576",ЈАКОВАЦ,JAKOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,18.87,Accessible areas with population decline,Population decline,"2"
"70670","721174",ЉУБАВА,LJUBAVA,КРУШЕВАЦ,KRUŠEVAC,27.73,Inaccessible areas with population growth,Population growth,"3"
"70670","720593",БЕЛА ВОДА,BELA VODA,КРУШЕВАЦ,KRUŠEVAC,15.12,Accessible areas with population growth,Population growth,"1"
"71005","736481",МАЛЕТИНА,MALETINA,РАЖАЊ,RAŽANJ,20.39,Accessible areas with population decline,Population decline,"2"
"70459","712418",НОВО СЕЛО,NOVO SELO,ВРЊАЧКА БАЊА,VRNJAČKA BANJA,7.68,Accessible areas with population growth,Population growth,"1"
"71129","740934",РЕСНИК,RESNIK,СОКОБАЊА,SOKOBANJA,12.74,Accessible areas with population decline,Population decline,"2"
"70602","717797",ПЕТРУША,PETRUŠA,КЊАЖЕВАЦ,KNJAŽEVAC,19.34,Accessible areas with population decline,Population decline,"2"
"70670","720682",ВЕЛИКА КРУШЕВИЦА,VELIKA KRUŠEVICA,КРУШЕВАЦ,KRUŠEVAC,8.81,Accessible areas with population growth,Population growth,"1"
"70670","721638",ШАНАЦ,ŠANAC,КРУШЕВАЦ,KRUŠEVAC,10.10,Accessible areas with population growth,Population growth,"1"
"70670","721506",СРЊЕ,SRNJE,КРУШЕВАЦ,KRUŠEVAC,7.02,Accessible areas with population growth,Population growth,"1"
"70602","717347",ВЛАШКО ПОЉЕ,VLAŠKO POLJE,КЊАЖЕВАЦ,KNJAŽEVAC,29.51,Inaccessible areas with population decline,Population decline,"4"
"71021","736937",БИЉАНОВАЦ,BILJANOVAC,РАШКА,RAŠKA,23.61,Inaccessible areas with population decline,Population decline,"4"
"71315","729116",ДОЊА ТОПОНИЦА,DONJA TOPONICA,ЦРВЕНИ КРСТ,CRVENI KRST,19.25,Accessible areas with population growth,Population growth,"1"
"70602","717355",ВРТОВАЦ,VRTOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,33.94,Inaccessible areas with population decline,Population decline,"4"
"70602","717436",ДЕБЕЛИЦА,DEBELICA,КЊАЖЕВАЦ,KNJAŽEVAC,16.36,Accessible areas with population decline,Population decline,"2"
"70378","709174",ДОЊИ КАТУН,DONJI KATUN,ВАРВАРИН,VARVARIN,6.85,Accessible areas with population decline,Population decline,"2"
"70041","701629",АРИЉЕ,ARILJE,АРИЉЕ,ARILJE,0.00,Municipality centre,Population decline,"5"
"70041","701815",СЕВЕРОВО,SEVEROVO,АРИЉЕ,ARILJE,34.13,Inaccessible areas with population decline,Population decline,"4"
"70653","719552",ДРАГОСИЊЦИ,DRAGOSINJCI,КРАЉЕВО,KRALJEVO,15.51,Accessible areas with population growth,Population growth,"1"
"71242","745499",БРЕЗОВИЦА,BREZOVICA,ЧАЧАК,ČAČAK,53.72,Inaccessible areas with population growth,Population growth,"3"
"71170","743011",ПОЉНА,POLJNA,ТРСТЕНИК,TRSTENIK,25.95,Inaccessible areas with population decline,Population decline,"4"
"70653","719307",АДРАНИ,ADRANI,КРАЉЕВО,KRALJEVO,5.77,Accessible areas with population growth,Population growth,"1"
"70017","700371",ЉУБИНЦИ,LJUBINCI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,15.06,Accessible areas with population decline,Population decline,"2"
"71064","738867",ЖЕЉЕВО,ŽELJEVO,СВРЉИГ,SVRLJIG,5.83,Accessible areas with population decline,Population decline,"2"
"71242","745618",ДОЊА ГОРЕВНИЦА,DONJA GOREVNICA,ЧАЧАК,ČAČAK,18.12,Accessible areas with population growth,Population growth,"1"
"71030","737771",ОПАРИЋ,OPARIĆ,РЕКОВАЦ,REKOVAC,18.71,Accessible areas with population decline,Population decline,"2"
"70378","709166",ГОРЊИ КРЧИН,GORNJI KRČIN,ВАРВАРИН,VARVARIN,27.95,Inaccessible areas with population decline,Population decline,"4"
"70602","718009",ЦРВЕЊЕ,CRVENJE,КЊАЖЕВАЦ,KNJAŽEVAC,7.86,Accessible areas with population decline,Population decline,"2"
"70670","720747",ВЕЛИКО ГОЛОВОДЕ,VELIKO GOLOVODE,КРУШЕВАЦ,KRUŠEVAC,7.72,Accessible areas with population growth,Population growth,"1"
"71129","740888",МУЖИНАЦ,MUŽINAC,СОКОБАЊА,SOKOBANJA,24.84,Inaccessible areas with population decline,Population decline,"4"
"70971","734055",ДОБРИЛОВИЋИ,DOBRILOVIĆI,ПРИБОЈ,PRIBOJ,12.61,Accessible areas with population decline,Population decline,"2"
"70670","720810",ГАРИ,GARI,КРУШЕВАЦ,KRUŠEVAC,9.47,Accessible areas with population growth,Population growth,"1"
"70971","734152",КРАТОВО,KRATOVO,ПРИБОЈ,PRIBOJ,17.68,Accessible areas with population decline,Population decline,"2"
"71005","736635",ЦЕРОВО,CEROVO,РАЖАЊ,RAŽANJ,26.15,Inaccessible areas with population decline,Population decline,"4"
"71242","746037",СТАНЧИЋИ,STANČIĆI,ЧАЧАК,ČAČAK,15.23,Accessible areas with population growth,Population growth,"1"
"71030","737879",УРСУЛЕ,URSULE,РЕКОВАЦ,REKOVAC,14.32,Accessible areas with population decline,Population decline,"2"
"70025","700916",ДОБРУЈЕВАЦ,DOBRUJEVAC,АЛЕКСИНАЦ,ALEKSINAC,13.80,Accessible areas with population decline,Population decline,"2"
"70670","721158",ЛОВЦИ,LOVCI,КРУШЕВАЦ,KRUŠEVAC,24.32,Inaccessible areas with population growth,Population growth,"3"
"71242","745707",КАЧУЛИЦЕ,KAČULICE,ЧАЧАК,ČAČAK,27.95,Inaccessible areas with population growth,Population growth,"3"
"70653","719951",ОПЛАНИЋИ,OPLANIĆI,КРАЉЕВО,KRALJEVO,10.48,Accessible areas with population growth,Population growth,"1"
"71170","742708",ВЕЛУЋЕ,VELUĆE,ТРСТЕНИК,TRSTENIK,24.45,Inaccessible areas with population decline,Population decline,"4"
"70343","707473",РАВНИ,RAVNI,БРУС,BRUS,22.79,Inaccessible areas with population decline,Population decline,"4"
"70670","721301",МОДРИЦА,MODRICA,КРУШЕВАЦ,KRUŠEVAC,12.84,Accessible areas with population growth,Population growth,"1"
"70670","721549",СУШИЦА,SUŠICA,КРУШЕВАЦ,KRUŠEVAC,30.59,Inaccessible areas with population growth,Population growth,"3"
"70653","720038",ПРЕДОЛЕ,PREDOLE,КРАЉЕВО,KRALJEVO,80.38,Inaccessible areas with population growth,Population growth,"3"
"71242","745871",ПАКОВРАЋЕ,PAKOVRAĆE,ЧАЧАК,ČAČAK,10.46,Accessible areas with population growth,Population growth,"1"
"70742","725943",ДУЧАЛОВИЋИ,DUČALOVIĆI,ЛУЧАНИ,LUČANI,21.99,Inaccessible areas with population growth,Population growth,"3"
"71242","745855",ОВЧАР БАЊА,OVČAR BANJA,ЧАЧАК,ČAČAK,21.98,Inaccessible areas with population decline,Population decline,"4"
"71315","729566",СУПОВАЦ,SUPOVAC,ЦРВЕНИ КРСТ,CRVENI KRST,27.54,Inaccessible areas with population growth,Population growth,"3"
"70017","700509",РОКЦИ,ROKCI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,32.57,Inaccessible areas with population decline,Population decline,"4"
"70017","700355",ЛЕСЕНОВЦИ,LESENOVCI,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,8.14,Accessible areas with population decline,Population decline,"2"
"70262","705381",КАЧАПОР,KAČAPOR,БЛАЦЕ,BLACE,12.62,Accessible areas with population decline,Population decline,"2"
"71072","739928",ПРАЉА,PRALJA,СЈЕНИЦА,SJENICA,19.79,Accessible areas with population decline,Population decline,"2"
"70653","720135",РУДЊАК,RUDNJAK,КРАЉЕВО,KRALJEVO,54.28,Inaccessible areas with population growth,Population growth,"3"
"70025","700797",ГЛОГОВИЦА,GLOGOVICA,АЛЕКСИНАЦ,ALEKSINAC,6.49,Accessible areas with population decline,Population decline,"2"
"70602","717398",ГОРЊА СОКОЛОВИЦА,GORNJA SOKOLOVICA,КЊАЖЕВАЦ,KNJAŽEVAC,15.42,Accessible areas with population decline,Population decline,"2"
"70025","700924",ДОЊА ПЕШЧАНИЦА,DONJA PEŠČANICA,АЛЕКСИНАЦ,ALEKSINAC,23.18,Inaccessible areas with population decline,Population decline,"4"
"71064","738913",ЛОЗАН,LOZAN,СВРЉИГ,SVRLJIG,21.40,Inaccessible areas with population decline,Population decline,"4"
"71315","729612",ЧАМУРЛИЈА,ČAMURLIJA,ЦРВЕНИ КРСТ,CRVENI KRST,9.72,Accessible areas with population growth,Population growth,"1"
"70602","717932",СТАЊИНАЦ,STANJINAC,КЊАЖЕВАЦ,KNJAŽEVAC,39.56,Inaccessible areas with population decline,Population decline,"4"
"70017","700410",ПАРЧИН,PARČIN,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,14.62,Accessible areas with population decline,Population decline,"2"
"70653","719773",ЛОЗНО,LOZNO,КРАЉЕВО,KRALJEVO,68.56,Inaccessible areas with population growth,Population growth,"3"
"70823","727822",БРЕСТ,BREST,МЕРОШИНА,MEROŠINA,2.34,Accessible areas with population decline,Population decline,"2"
"71072","740012",СТРАЈИНИЋЕ,STRAJINIĆE,СЈЕНИЦА,SJENICA,8.81,Accessible areas with population decline,Population decline,"2"
"71021","737003",БРВЕНИЦА,BRVENICA,РАШКА,RAŠKA,19.69,Accessible areas with population decline,Population decline,"2"
"70980","734888",МЕЂАНИ,MEĐANI,ПРИЈЕПОЉЕ,PRIJEPOLJE,54.59,Inaccessible areas with population decline,Population decline,"4"
"70017","700363",ЛЕСКОВИЦА,LESKOVICA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,31.35,Inaccessible areas with population decline,Population decline,"4"
"70866","729710",БУРАЂА,BURAĐA,НОВА ВАРОШ,NOVA VAROŠ,15.11,Accessible areas with population decline,Population decline,"2"
"71145","741604",ДУБОКО,DUBOKO,УЖИЦЕ,UŽICE,6.39,Accessible areas with population decline,Population decline,"2"
"70025","700878",ГРЕДЕТИН,GREDETIN,АЛЕКСИНАЦ,ALEKSINAC,32.85,Inaccessible areas with population decline,Population decline,"4"
"70343","707066",БРУС,BRUS,БРУС,BRUS,0.00,Municipality centre,Population decline,"5"
"70980","734837",КОШЕВИНЕ,KOŠEVINE,ПРИЈЕПОЉЕ,PRIJEPOLJE,11.24,Accessible areas with population decline,Population decline,"2"
"71307","729442",ПАСЈАЧА,PASJAČA,ПАНТЕЛЕЈ,PANTELEJ,20.30,Accessible areas with population growth,Population growth,"1"
"71323","729558",СУВИ ДО,SUVI DO,ПАЛИЛУЛА (НИШ),PALILULA (NIŠ),11.01,Accessible areas with population growth,Population growth,"1"
"70084","703265",ЛАНИШТЕ,LANIŠTE,БЕЛА ПАЛАНКА,BELA PALANKA,19.71,Accessible areas with population decline,Population decline,"2"
"70971","734292",СОЧИЦЕ,SOČICE,ПРИБОЈ,PRIBOJ,21.88,Inaccessible areas with population decline,Population decline,"4"
"70017","700380",МРМОШ,MRMOŠ,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,20.90,Accessible areas with population decline,Population decline,"2"
"70670","720739",ВЕЛИКИ ШИЉЕГОВАЦ,VELIKI ŠILJEGOVAC,КРУШЕВАЦ,KRUŠEVAC,24.92,Inaccessible areas with population growth,Population growth,"3"
"70980","735213",ЧАДИЊЕ,ČADINJE,ПРИЈЕПОЉЕ,PRIJEPOLJE,9.87,Accessible areas with population decline,Population decline,"2"
"71315","728985",ВРТИШТЕ,VRTIŠTE,ЦРВЕНИ КРСТ,CRVENI KRST,14.57,Accessible areas with population growth,Population growth,"1"
"70262","705527",ПРИДВОРИЦА,PRIDVORICA,БЛАЦЕ,BLACE,15.85,Accessible areas with population decline,Population decline,"2"
"70971","734217",ПЛАШЋЕ,PLAŠĆE,ПРИБОЈ,PRIBOJ,21.88,Inaccessible areas with population decline,Population decline,"4"
"70564","716103",ДЕВИЋИ,DEVIĆI,ИВАЊИЦА,IVANJICA,46.80,Inaccessible areas with population decline,Population decline,"4"
"71021","737224",КУРИЋИ,KURIĆI,РАШКА,RAŠKA,24.72,Inaccessible areas with population decline,Population decline,"4"
"71072","740047",СУГУБИНЕ,SUGUBINE,СЈЕНИЦА,SJENICA,19.18,Accessible areas with population decline,Population decline,"2"
"71021","736899",БЕЛА СТЕНА,BELA STENA,РАШКА,RAŠKA,16.98,Accessible areas with population decline,Population decline,"2"
"70998","735876",ЈУГОВАЦ,JUGOVAC,ПРОКУПЉЕ,PROKUPLJE,18.48,Accessible areas with population decline,Population decline,"2"
"71285","729370",НИШКА БАЊА,NIŠKA BANJA,НИШКА БАЊА,NIŠKA BANJA,0.00,Municipality centre,Population growth,"5"
"70998","735957",КРЊИ ГРАД,KRNJI GRAD,ПРОКУПЉЕ,PROKUPLJE,31.88,Inaccessible areas with population decline,Population decline,"4"
"71021","737518",ТРНАВА,TRNAVA,РАШКА,RAŠKA,11.38,Accessible areas with population decline,Population decline,"2"
"70670","721212",МАЛА ВРБНИЦА,MALA VRBNICA,КРУШЕВАЦ,KRUŠEVAC,17.73,Accessible areas with population growth,Population growth,"1"
"70670","720631",БОЈИНЦЕ,BOJINCE,КРУШЕВАЦ,KRUŠEVAC,34.94,Inaccessible areas with population growth,Population growth,"3"
"70602","717908",СВРЉИШКА ТОПЛА,SVRLJIŠKA TOPLA,КЊАЖЕВАЦ,KNJAŽEVAC,33.55,Inaccessible areas with population decline,Population decline,"4"
"70025","701254",РСОВАЦ,RSOVAC,АЛЕКСИНАЦ,ALEKSINAC,34.37,Inaccessible areas with population decline,Population decline,"4"
"70653","719358",БОЈАНИЋИ,BOJANIĆI,КРАЉЕВО,KRALJEVO,70.18,Inaccessible areas with population growth,Population growth,"3"
"70564","716219",КОВИЉЕ,KOVILJE,ИВАЊИЦА,IVANJICA,45.65,Inaccessible areas with population decline,Population decline,"4"
"70866","729655",АКМАЧИЋИ,AKMAČIĆI,НОВА ВАРОШ,NOVA VAROŠ,14.19,Accessible areas with population decline,Population decline,"2"
"70998","735477",ВЕЛИКА ПЛАНА,VELIKA PLANA,ПРОКУПЉЕ,PROKUPLJE,23.75,Inaccessible areas with population decline,Population decline,"4"
"71307","729396",ОРЕОВАЦ,OREOVAC,ПАНТЕЛЕЈ,PANTELEJ,24.22,Inaccessible areas with population growth,Population growth,"3"
"71072","740241",ШТАВАЉ,ŠTAVALJ,СЈЕНИЦА,SJENICA,15.56,Accessible areas with population decline,Population decline,"2"
"70343","707236",ДУПЦИ,DUPCI,БРУС,BRUS,12.96,Accessible areas with population decline,Population decline,"2"
"70025","701297",СТАНЦИ,STANCI,АЛЕКСИНАЦ,ALEKSINAC,18.06,Accessible areas with population decline,Population decline,"2"
"70017","700134",ВРБНИЦА,VRBNICA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,20.65,Accessible areas with population decline,Population decline,"2"
"70670","721565",ТРЕБОТИН,TREBOTIN,КРУШЕВАЦ,KRUŠEVAC,16.30,Accessible areas with population growth,Population growth,"1"
"71064","739138",ШЉИВОВИК,ŠLJIVOVIK,СВРЉИГ,SVRLJIG,6.47,Accessible areas with population decline,Population decline,"2"
"70602","717711",МИЉКОВАЦ,MILJKOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,40.69,Inaccessible areas with population decline,Population decline,"4"
"71021","737305",НОСОЉИН,NOSOLJIN,РАШКА,RAŠKA,14.40,Accessible areas with population growth,Population growth,"1"
"70998","735973",МАЂЕРЕ,MAĐERE,ПРОКУПЉЕ,PROKUPLJE,19.65,Accessible areas with population decline,Population decline,"2"
"70998","735914",КОНЧИЋ,KONČIĆ,ПРОКУПЉЕ,PROKUPLJE,20.96,Accessible areas with population decline,Population decline,"2"
"70998","736279",РЕСИНАЦ,RESINAC,ПРОКУПЉЕ,PROKUPLJE,14.25,Accessible areas with population decline,Population decline,"2"
"70262","705250",ВРБОВАЦ,VRBOVAC,БЛАЦЕ,BLACE,7.04,Accessible areas with population decline,Population decline,"2"
"70343","707368",КОВИОЦИ,KOVIOCI,БРУС,BRUS,25.14,Inaccessible areas with population decline,Population decline,"4"
"70564","716316",МЕДОВИНЕ,MEDOVINE,ИВАЊИЦА,IVANJICA,56.11,Inaccessible areas with population decline,Population decline,"4"
"70084","703303",МИРАНОВАЧКА КУЛА,MIRANOVAČKA KULA,БЕЛА ПАЛАНКА,BELA PALANKA,23.74,Inaccessible areas with population decline,Population decline,"4"
